section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.0,0.5,0.8026052631578947,0.015167805604958362,0.799370038824226,0.01884893762025677,3.820243453375648,0.6964818892834568,0.8474298416226731,0.016014910058027736,10,123,19,False,False,,0.8026 ± 0.0152,0.7994 ± 0.0188,3.82 ± 0.70,0.8474 ± 0.0160,0.8026 $\pm$ 0.0152,0.7994 $\pm$ 0.0188,3.82 $\pm$ 0.70,0.8474 $\pm$ 0.0160
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.5,0.5,0.8024999999999999,0.015506851710924785,0.7992903981916075,0.019213379613013646,3.8327905999479603,0.9108204381421574,0.8473186996387886,0.016372891498058945,10,123,20,False,False,,0.8025 ± 0.0155,0.7993 ± 0.0192,3.83 ± 0.91,0.8473 ± 0.0164,0.8025 $\pm$ 0.0155,0.7993 $\pm$ 0.0192,3.83 $\pm$ 0.91,0.8473 $\pm$ 0.0164
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.0,0.5,0.8023815789473684,0.015413337840309007,0.7991548950588996,0.019153052779850126,3.956294053333901,0.723445396871136,0.8471936649069185,0.016274154985599965,10,123,21,False,False,,0.8024 ± 0.0154,0.7992 ± 0.0192,3.96 ± 0.72,0.8472 ± 0.0163,0.8024 $\pm$ 0.0154,0.7992 $\pm$ 0.0192,3.96 $\pm$ 0.72,0.8472 $\pm$ 0.0163
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,3.0,0.5,0.8023684210526316,0.015162376489809021,0.7992390964195721,0.018731209361549282,3.902827113222429,0.5949514668093281,0.8471797721589329,0.016009177733057583,10,123,22,False,False,,0.8024 ± 0.0152,0.7992 ± 0.0187,3.90 ± 0.59,0.8472 ± 0.0160,0.8024 $\pm$ 0.0152,0.7992 $\pm$ 0.0187,3.90 $\pm$ 0.59,0.8472 $\pm$ 0.0160
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.5,0.5,0.8023157894736842,0.014822900353324224,0.7991427248660256,0.01847552547579099,4.456333740032126,1.1494571943279615,0.8471242011669908,0.015650742245799425,10,123,23,False,False,,0.8023 ± 0.0148,0.7991 ± 0.0185,4.46 ± 1.15,0.8471 ± 0.0157,0.8023 $\pm$ 0.0148,0.7991 $\pm$ 0.0185,4.46 $\pm$ 1.15,0.8471 $\pm$ 0.0157
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.5,0.3,0.8004999999999999,0.013281118906980699,0.7969448052260313,0.016685882878014136,3.5992947533365323,0.7346537444483127,0.8452070019449847,0.014022854083502815,10,123,24,False,False,,0.8005 ± 0.0133,0.7969 ± 0.0167,3.60 ± 0.73,0.8452 ± 0.0140,0.8005 $\pm$ 0.0133,0.7969 $\pm$ 0.0167,3.60 $\pm$ 0.73,0.8452 $\pm$ 0.0140
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.0,0.3,0.8003157894736841,0.01227321200178967,0.7969492751443732,0.015345116790549713,3.8064446867038746,0.7308671237167588,0.845012503473187,0.012958656739872393,10,123,25,False,False,,0.8003 ± 0.0123,0.7969 ± 0.0153,3.81 ± 0.73,0.8450 ± 0.0130,0.8003 $\pm$ 0.0123,0.7969 $\pm$ 0.0153,3.81 $\pm$ 0.73,0.8450 $\pm$ 0.0130
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.5,0.3,0.8002499999999999,0.01244276678909501,0.7970139239003684,0.015200717789586603,4.004749146587679,0.9933118719876908,0.8449430397332591,0.01313768096653543,10,123,26,False,False,,0.8002 ± 0.0124,0.7970 ± 0.0152,4.00 ± 0.99,0.8449 ± 0.0131,0.8002 $\pm$ 0.0124,0.7970 $\pm$ 0.0152,4.00 $\pm$ 0.99,0.8449 $\pm$ 0.0131
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,3.0,0.3,0.8002368421052631,0.012218482737487438,0.7970940676296976,0.014610198366623917,4.0769452333976615,0.6499603690343866,0.8449291469852737,0.012900870909267092,10,123,27,False,False,,0.8002 ± 0.0122,0.7971 ± 0.0146,4.08 ± 0.65,0.8449 ± 0.0129,0.8002 $\pm$ 0.0122,0.7971 $\pm$ 0.0146,4.08 $\pm$ 0.65,0.8449 $\pm$ 0.0129
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.5,0.3,0.8001184210526315,0.01309420991634598,0.7968668931981415,0.01585561213950549,3.7098156066599586,0.5750364463394573,0.8448041122534036,0.013825506441265557,10,123,28,False,False,,0.8001 ± 0.0131,0.7969 ± 0.0159,3.71 ± 0.58,0.8448 ± 0.0138,0.8001 $\pm$ 0.0131,0.7969 $\pm$ 0.0159,3.71 $\pm$ 0.58,0.8448 $\pm$ 0.0138
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.0,0.3,0.8000131578947368,0.01286627871761672,0.7967091467218338,0.015708797056840015,4.1561405933081605,0.789526715295288,0.8446929702695192,0.013584845547914297,10,123,29,False,False,,0.8000 ± 0.0129,0.7967 ± 0.0157,4.16 ± 0.79,0.8447 ± 0.0136,0.8000 $\pm$ 0.0129,0.7967 $\pm$ 0.0157,4.16 $\pm$ 0.79,0.8447 $\pm$ 0.0136
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.5,0.1,0.7965921052631577,0.014216271580645302,0.7921193595680724,0.01716698682959571,3.607310766727399,0.37166779813274786,0.8410808557932759,0.015010233955668821,10,123,30,False,False,,0.7966 ± 0.0142,0.7921 ± 0.0172,3.61 ± 0.37,0.8411 ± 0.0150,0.7966 $\pm$ 0.0142,0.7921 $\pm$ 0.0172,3.61 $\pm$ 0.37,0.8411 $\pm$ 0.0150
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.0,0.1,0.7947763157894737,0.01400971527874294,0.7901831660181416,0.016573013009773072,4.060020746717895,0.5928731644224775,0.8391636565712698,0.014792141722484897,10,123,31,False,False,,0.7948 ± 0.0140,0.7902 ± 0.0166,4.06 ± 0.59,0.8392 ± 0.0148,0.7948 $\pm$ 0.0140,0.7902 $\pm$ 0.0166,4.06 $\pm$ 0.59,0.8392 $\pm$ 0.0148
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.5,0.1,0.7942763157894737,0.01372761475619233,0.7896719446945358,0.016237376674098122,3.5372562467341595,0.319262812634591,0.8386357321478186,0.014494286211039412,10,123,32,False,False,,0.7943 ± 0.0137,0.7897 ± 0.0162,3.54 ± 0.32,0.8386 ± 0.0145,0.7943 $\pm$ 0.0137,0.7897 $\pm$ 0.0162,3.54 $\pm$ 0.32,0.8386 $\pm$ 0.0145
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.0,0.1,0.7941973684210526,0.013244953219254493,0.7896077883047945,0.015664606751923486,3.9444965399919356,0.44967709852218196,0.8385523756599055,0.013984668583819698,10,123,33,False,False,,0.7942 ± 0.0132,0.7896 ± 0.0157,3.94 ± 0.45,0.8386 ± 0.0140,0.7942 $\pm$ 0.0132,0.7896 $\pm$ 0.0157,3.94 $\pm$ 0.45,0.8386 $\pm$ 0.0140
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.5,0.1,0.7940657894736842,0.013509120808892038,0.7894864788100735,0.015857909785027612,3.8937362933468953,0.7062534789853591,0.8384134481800501,0.014263589628727338,10,123,34,False,False,,0.7941 ± 0.0135,0.7895 ± 0.0159,3.89 ± 0.71,0.8384 ± 0.0143,0.7941 $\pm$ 0.0135,0.7895 $\pm$ 0.0159,3.89 $\pm$ 0.71,0.8384 $\pm$ 0.0143
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,3.0,0.1,0.7940657894736842,0.013475330274542535,0.7894749937055444,0.015784251209050502,3.9016616333568286,0.4781103845431541,0.8384134481800499,0.014227911931998226,10,123,35,False,False,,0.7941 ± 0.0135,0.7895 ± 0.0158,3.90 ± 0.48,0.8384 ± 0.0142,0.7941 $\pm$ 0.0135,0.7895 $\pm$ 0.0158,3.90 $\pm$ 0.48,0.8384 $\pm$ 0.0142
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.1,0.8678552631578947,0.003641698123138102,0.8673832216913919,0.0037697888371239245,3.9779014465602813,0.8550450343846598,0.9163239788830229,0.0038450827640802306,10,123,1,True,False,green!15,0.8679 ± 0.0036,0.8674 ± 0.0038,3.98 ± 0.86,0.9163 ± 0.0038,0.8679 $\pm$ 0.0036,0.8674 $\pm$ 0.0038,3.98 $\pm$ 0.86,0.9163 $\pm$ 0.0038
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.5,0.1,0.867842105263158,0.004403998015737803,0.8673433687062533,0.004481196064833788,3.613166320064921,0.3241877327944105,0.9163100861350376,0.004649956226675102,10,123,2,False,False,,0.8678 ± 0.0044,0.8673 ± 0.0045,3.61 ± 0.32,0.9163 ± 0.0046,0.8678 $\pm$ 0.0044,0.8673 $\pm$ 0.0045,3.61 $\pm$ 0.32,0.9163 $\pm$ 0.0046
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.1,0.8677105263157895,0.003741821902235022,0.8672059472657029,0.003928843719561345,3.635087826757323,0.40951681071600665,0.9161711586551821,0.0039507983407871886,10,123,3,False,False,,0.8677 ± 0.0037,0.8672 ± 0.0039,3.64 ± 0.41,0.9162 ± 0.0040,0.8677 $\pm$ 0.0037,0.8672 $\pm$ 0.0039,3.64 $\pm$ 0.41,0.9162 $\pm$ 0.0040
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.1,0.8675657894736842,0.004096711929138756,0.8671067182211152,0.004184313326598717,3.353527526560356,0.27540934701281217,0.9160183384273408,0.0043255085664704734,10,123,4,False,True,blue!12,0.8676 ± 0.0041,0.8671 ± 0.0042,3.35 ± 0.28,0.9160 ± 0.0043,0.8676 $\pm$ 0.0041,0.8671 $\pm$ 0.0042,3.35 $\pm$ 0.28,0.9160 $\pm$ 0.0043
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.3,0.867328947368421,0.0036554064067855527,0.8667433159232495,0.003782887018184572,3.784563639880313,0.6683388448051828,0.915768268963601,0.003859556639562408,10,123,5,False,False,,0.8673 ± 0.0037,0.8667 ± 0.0038,3.78 ± 0.67,0.9158 ± 0.0039,0.8673 $\pm$ 0.0037,0.8667 $\pm$ 0.0038,3.78 $\pm$ 0.67,0.9158 $\pm$ 0.0039
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.5,0.3,0.8672105263157894,0.0035370570458219098,0.8666606781780428,0.003669484319613026,3.5462336466298447,0.42638453478807586,0.9156432342317309,0.003734597603257373,10,123,6,False,False,,0.8672 ± 0.0035,0.8667 ± 0.0037,3.55 ± 0.43,0.9156 ± 0.0037,0.8672 $\pm$ 0.0035,0.8667 $\pm$ 0.0037,3.55 $\pm$ 0.43,0.9156 $\pm$ 0.0037
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.1,0.866907894736842,0.0040745826487086105,0.8663426673001338,0.004248465142245407,3.5214456867591557,0.3610936289692157,0.9153237010280633,0.004302143391245543,10,123,7,False,False,,0.8669 ± 0.0041,0.8663 ± 0.0042,3.52 ± 0.36,0.9153 ± 0.0043,0.8669 $\pm$ 0.0041,0.8663 $\pm$ 0.0042,3.52 $\pm$ 0.36,0.9153 $\pm$ 0.0043
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.3,0.866907894736842,0.003725876547607926,0.8663328420677077,0.0038630498778524,3.6533680799523913,0.3527398020842369,0.9153237010280633,0.00393396245649074,10,123,8,False,False,,0.8669 ± 0.0037,0.8663 ± 0.0039,3.65 ± 0.35,0.9153 ± 0.0039,0.8669 $\pm$ 0.0037,0.8663 $\pm$ 0.0039,3.65 $\pm$ 0.35,0.9153 $\pm$ 0.0039
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.3,0.866842105263158,0.00380998752289192,0.8662487701808862,0.003929160098396594,4.006795980227859,0.8556370898552186,0.9152542372881355,0.004022770932756127,10,123,9,False,False,,0.8668 ± 0.0038,0.8662 ± 0.0039,4.01 ± 0.86,0.9153 ± 0.0040,0.8668 $\pm$ 0.0038,0.8662 $\pm$ 0.0039,4.01 $\pm$ 0.86,0.9153 $\pm$ 0.0040
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.5,0.866263157894737,0.0037883160999973983,0.8658231981094018,0.004113060735520586,3.491824013144651,0.5306358397838038,0.9146429563767715,0.003999889185882219,10,123,10,False,False,,0.8663 ± 0.0038,0.8658 ± 0.0041,3.49 ± 0.53,0.9146 ± 0.0040,0.8663 $\pm$ 0.0038,0.8658 $\pm$ 0.0041,3.49 $\pm$ 0.53,0.9146 $\pm$ 0.0040
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.5,0.7,0.866157894736842,0.0030912808406989706,0.8654793226947242,0.0034274922699616133,3.760405766661279,0.5293382324512262,0.9145318143928869,0.0032639253111019766,10,123,11,False,False,,0.8662 ± 0.0031,0.8655 ± 0.0034,3.76 ± 0.53,0.9145 ± 0.0033,0.8662 $\pm$ 0.0031,0.8655 $\pm$ 0.0034,3.76 $\pm$ 0.53,0.9145 $\pm$ 0.0033
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.5,0.5,0.8661447368421052,0.0032122814203722695,0.8654625713806942,0.0033586349205277297,3.4206498266333556,0.387482531338827,0.9145179216449012,0.0033916836336245187,10,123,12,False,False,,0.8661 ± 0.0032,0.8655 ± 0.0034,3.42 ± 0.39,0.9145 ± 0.0034,0.8661 $\pm$ 0.0032,0.8655 $\pm$ 0.0034,3.42 $\pm$ 0.39,0.9145 $\pm$ 0.0034
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.7,0.8660657894736843,0.0033069419229103604,0.8653877909508753,0.003582315250824947,3.654342726743683,0.5601062047648802,0.9144345651569878,0.0034916308160764993,10,123,13,False,False,,0.8661 ± 0.0033,0.8654 ± 0.0036,3.65 ± 0.56,0.9144 ± 0.0035,0.8661 $\pm$ 0.0033,0.8654 $\pm$ 0.0036,3.65 $\pm$ 0.56,0.9144 $\pm$ 0.0035
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.5,0.866,0.0029384000981767396,0.8652743921162143,0.0031026056345815852,3.6405593733798005,0.4678364887216262,0.9143651014170604,0.0031025063553964116,10,123,14,False,False,,0.8660 ± 0.0029,0.8653 ± 0.0031,3.64 ± 0.47,0.9144 ± 0.0031,0.8660 $\pm$ 0.0029,0.8653 $\pm$ 0.0031,3.64 $\pm$ 0.47,0.9144 $\pm$ 0.0031
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.7,0.86575,0.003138371668764206,0.865112849795886,0.0033757435013768867,3.571741873274732,0.6166093967908374,0.9141011392053346,0.0033136461076143475,10,123,15,False,False,,0.8658 ± 0.0031,0.8651 ± 0.0034,3.57 ± 0.62,0.9141 ± 0.0033,0.8658 $\pm$ 0.0031,0.8651 $\pm$ 0.0034,3.57 $\pm$ 0.62,0.9141 $\pm$ 0.0033
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.7,0.8657368421052631,0.0033397906061167198,0.8650399541571933,0.0036434075849298623,3.697416613006984,0.42357705902107984,0.9140872464573493,0.003526314060362191,10,123,16,False,False,,0.8657 ± 0.0033,0.8650 ± 0.0036,3.70 ± 0.42,0.9141 ± 0.0035,0.8657 $\pm$ 0.0033,0.8650 $\pm$ 0.0036,3.70 $\pm$ 0.42,0.9141 $\pm$ 0.0035
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.7,0.8657105263157895,0.002278338856943955,0.865028018561134,0.002554570149725827,3.656898720097767,0.5779604073095245,0.914059460961378,0.0024055814549561235,10,123,17,False,False,,0.8657 ± 0.0023,0.8650 ± 0.0026,3.66 ± 0.58,0.9141 ± 0.0024,0.8657 $\pm$ 0.0023,0.8650 $\pm$ 0.0026,3.66 $\pm$ 0.58,0.9141 $\pm$ 0.0024
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.5,0.8655921052631579,0.0031237493650121627,0.8648968328762413,0.0033110545244497327,3.6153680998904756,0.6349630716232514,0.9139344262295082,0.003298207165058684,10,123,18,False,False,,0.8656 ± 0.0031,0.8649 ± 0.0033,3.62 ± 0.63,0.9139 ± 0.0033,0.8656 $\pm$ 0.0031,0.8649 $\pm$ 0.0033,3.62 $\pm$ 0.63,0.9139 $\pm$ 0.0033
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.3,0.865407894736842,0.004012834326904122,0.8647466089082065,0.004185580306796807,3.681433160127198,0.35284220722957144,0.9137399277577105,0.004236946496870142,10,123,19,False,False,,0.8654 ± 0.0040,0.8647 ± 0.0042,3.68 ± 0.35,0.9137 ± 0.0042,0.8654 $\pm$ 0.0040,0.8647 $\pm$ 0.0042,3.68 $\pm$ 0.35,0.9137 $\pm$ 0.0042
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.7,0.8653421052631579,0.004158671923811546,0.8648445319833019,0.00431280918748105,3.947312033305935,0.7708078511229187,0.9136704640177825,0.004390928955399793,10,123,20,False,False,,0.8653 ± 0.0042,0.8648 ± 0.0043,3.95 ± 0.77,0.9137 ± 0.0044,0.8653 $\pm$ 0.0042,0.8648 $\pm$ 0.0043,3.95 $\pm$ 0.77,0.9137 $\pm$ 0.0044
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.5,0.9,0.8652763157894736,0.00260915150791574,0.8647487069623244,0.0027723150100221463,3.6963601196233262,0.5026552254548521,0.9136010002778547,0.0027548696110252214,10,123,21,False,False,,0.8653 ± 0.0026,0.8647 ± 0.0028,3.70 ± 0.50,0.9136 ± 0.0028,0.8653 $\pm$ 0.0026,0.8647 $\pm$ 0.0028,3.70 $\pm$ 0.50,0.9136 $\pm$ 0.0028
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.9,0.8652499999999999,0.006739117511384998,0.8646658897193629,0.007314721769897091,3.675649633320669,0.553482292212257,0.9135732147818839,0.007115489453532381,10,123,22,False,False,,0.8652 ± 0.0067,0.8647 ± 0.0073,3.68 ± 0.55,0.9136 ± 0.0071,0.8652 $\pm$ 0.0067,0.8647 $\pm$ 0.0073,3.68 $\pm$ 0.55,0.9136 $\pm$ 0.0071
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.9,0.8652105263157894,0.002439795237360326,0.8646818048294527,0.002575169227570096,3.650290866595848,0.8783484561207147,0.9135315365379271,0.0025760549880436893,10,123,23,False,False,,0.8652 ± 0.0024,0.8647 ± 0.0026,3.65 ± 0.88,0.9135 ± 0.0026,0.8652 $\pm$ 0.0024,0.8647 $\pm$ 0.0026,3.65 $\pm$ 0.88,0.9135 $\pm$ 0.0026
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.5,0.865,0.0037174772105994878,0.8642462627633012,0.003952692703580467,3.4304763733477253,0.5409194900585416,0.9133092525701582,0.0039250940261956165,10,123,24,False,False,,0.8650 ± 0.0037,0.8642 ± 0.0040,3.43 ± 0.54,0.9133 ± 0.0039,0.8650 $\pm$ 0.0037,0.8642 $\pm$ 0.0040,3.43 $\pm$ 0.54,0.9133 $\pm$ 0.0039
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.3,0.8648815789473684,0.0041197497062748336,0.8642873880319462,0.004275464403481515,3.813014366545152,0.6207202185375583,0.9131842178382884,0.004349832976894814,10,123,25,False,False,,0.8649 ± 0.0041,0.8643 ± 0.0043,3.81 ± 0.62,0.9132 ± 0.0043,0.8649 $\pm$ 0.0041,0.8643 $\pm$ 0.0043,3.81 $\pm$ 0.62,0.9132 $\pm$ 0.0043
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.9,0.8648157894736842,0.0029344694769431667,0.8642791943872462,0.0031455668520126404,3.74457347325612,0.6732336239827316,0.9131147540983606,0.0030983562134993107,10,123,26,False,False,,0.8648 ± 0.0029,0.8643 ± 0.0031,3.74 ± 0.67,0.9131 ± 0.0031,0.8648 $\pm$ 0.0029,0.8643 $\pm$ 0.0031,3.74 $\pm$ 0.67,0.9131 $\pm$ 0.0031
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.7,0.8646973684210526,0.007105276694810601,0.8641414454630499,0.007669551179825107,3.812013193310122,0.40702497396873244,0.9129897193664906,0.007502098205134846,10,123,27,False,False,,0.8647 ± 0.0071,0.8641 ± 0.0077,3.81 ± 0.41,0.9130 ± 0.0075,0.8647 $\pm$ 0.0071,0.8641 $\pm$ 0.0077,3.81 $\pm$ 0.41,0.9130 $\pm$ 0.0075
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.9,0.864671052631579,0.0028439524536520203,0.8641470062095902,0.0029857775378277483,3.5086361265833452,0.5036410509488602,0.9129619338705195,0.00300278391883235,10,123,28,False,False,,0.8647 ± 0.0028,0.8641 ± 0.0030,3.51 ± 0.50,0.9130 ± 0.0030,0.8647 $\pm$ 0.0028,0.8641 $\pm$ 0.0030,3.51 $\pm$ 0.50,0.9130 $\pm$ 0.0030
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.5,0.8645789473684211,0.006331547106811551,0.8638037807088585,0.006836666562396108,3.456134226859528,0.42341721416971145,0.9128646846346207,0.006685156711832149,10,123,29,False,False,,0.8646 ± 0.0063,0.8638 ± 0.0068,3.46 ± 0.42,0.9129 ± 0.0067,0.8646 $\pm$ 0.0063,0.8638 $\pm$ 0.0068,3.46 $\pm$ 0.42,0.9129 $\pm$ 0.0067
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.1,0.8644605263157896,0.006669104471180694,0.8637835510712041,0.007057690638055732,3.725026346510276,0.4686498748619785,0.9127396499027507,0.007041566265764558,10,123,30,False,False,,0.8645 ± 0.0067,0.8638 ± 0.0071,3.73 ± 0.47,0.9127 ± 0.0070,0.8645 $\pm$ 0.0067,0.8638 $\pm$ 0.0071,3.73 $\pm$ 0.47,0.9127 $\pm$ 0.0070
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.9,0.8642631578947368,0.003931351520387667,0.863685293084272,0.004246021128656634,3.6262992067228574,0.7615851206206184,0.9125312586829674,0.00415091296956741,10,123,31,False,False,,0.8643 ± 0.0039,0.8637 ± 0.0042,3.63 ± 0.76,0.9125 ± 0.0042,0.8643 $\pm$ 0.0039,0.8637 $\pm$ 0.0042,3.63 $\pm$ 0.76,0.9125 $\pm$ 0.0042
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.3,0.8634473684210526,0.0065098121833869595,0.862642166938639,0.007063529140908791,3.8242961401677653,0.615964175568586,0.9116699083078632,0.006873377687377166,10,123,32,False,False,,0.8634 ± 0.0065,0.8626 ± 0.0071,3.82 ± 0.62,0.9117 ± 0.0069,0.8634 $\pm$ 0.0065,0.8626 $\pm$ 0.0071,3.82 $\pm$ 0.62,0.9117 $\pm$ 0.0069
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.5,0.8632763157894736,0.004343411995469499,0.8625055674895734,0.004536499331598077,3.9341590599966976,0.7109969049658637,0.911489302584051,0.004585986547036439,10,123,33,False,False,,0.8633 ± 0.0043,0.8625 ± 0.0045,3.93 ± 0.71,0.9115 ± 0.0046,0.8633 $\pm$ 0.0043,0.8625 $\pm$ 0.0045,3.93 $\pm$ 0.71,0.9115 $\pm$ 0.0046
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.9,0.8627236842105261,0.0055516857097425674,0.8619258684823702,0.006062009323558559,3.4678990268245493,0.5435264526869328,0.9109058071686578,0.005861740954993566,10,123,34,False,False,,0.8627 ± 0.0056,0.8619 ± 0.0061,3.47 ± 0.54,0.9109 ± 0.0059,0.8627 $\pm$ 0.0056,0.8619 $\pm$ 0.0061,3.47 $\pm$ 0.54,0.9109 $\pm$ 0.0059
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.1,0.8621184210526316,0.008253880235080772,0.8613310026940239,0.008884975564770348,3.6577941867047534,0.515386595374752,0.9102667407613225,0.008714849928676547,10,123,35,False,False,,0.8621 ± 0.0083,0.8613 ± 0.0089,3.66 ± 0.52,0.9103 ± 0.0087,0.8621 $\pm$ 0.0083,0.8613 $\pm$ 0.0089,3.66 $\pm$ 0.52,0.9103 $\pm$ 0.0087
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.5,0.5,0.9084999999999999,0.0014798326209495688,0.9082666130780146,0.0015946086993941912,3.980720487476598,0.4455100072280629,0.9592386774103918,0.0015624795664374539,10,123,1,True,False,green!15,0.9085 ± 0.0015,0.9083 ± 0.0016,3.98 ± 0.45,0.9592 ± 0.0016,0.9085 $\pm$ 0.0015,0.9083 $\pm$ 0.0016,3.98 $\pm$ 0.45,0.9592 $\pm$ 0.0016
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.0,0.5,0.9080657894736841,0.001396707754526445,0.9079833586458541,0.001484049753871963,3.7097653531236574,0.27498153622346905,0.9587802167268686,0.0014747122720756985,10,123,2,False,False,,0.9081 ± 0.0014,0.9080 ± 0.0015,3.71 ± 0.27,0.9588 ± 0.0015,0.9081 $\pm$ 0.0014,0.9080 $\pm$ 0.0015,3.71 $\pm$ 0.27,0.9588 $\pm$ 0.0015
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.3,0.9080131578947368,0.0034526487394381696,0.9079694100336532,0.0036197894409807324,3.8059916732890997,0.6621506112589971,0.9587246457349263,0.003645475190293143,10,123,3,False,False,,0.9080 ± 0.0035,0.9080 ± 0.0036,3.81 ± 0.66,0.9587 ± 0.0036,0.9080 $\pm$ 0.0035,0.9080 $\pm$ 0.0036,3.81 $\pm$ 0.66,0.9587 $\pm$ 0.0036
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.5,0.3,0.9074605263157893,0.0033448841879563256,0.9071673393120193,0.0035688155385033226,3.960049640396998,0.6248984060219667,0.9581411503195332,0.003531692112874137,10,123,4,False,False,,0.9075 ± 0.0033,0.9072 ± 0.0036,3.96 ± 0.62,0.9581 ± 0.0035,0.9075 $\pm$ 0.0033,0.9072 $\pm$ 0.0036,3.96 $\pm$ 0.62,0.9581 $\pm$ 0.0035
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.1,0.9073947368421053,0.0032318341899695126,0.9072674624539676,0.003297950139072416,3.621743080172261,0.3562829904419035,0.9580716865796056,0.003412328402857493,10,123,5,False,True,blue!12,0.9074 ± 0.0032,0.9073 ± 0.0033,3.62 ± 0.36,0.9581 ± 0.0034,0.9074 $\pm$ 0.0032,0.9073 $\pm$ 0.0033,3.62 $\pm$ 0.36,0.9581 $\pm$ 0.0034
